student_id,quiz_attempts,questions_attempted,correct_answers,wrong_answers,accuracy,avg_time_per_question,easy_correct,medium_correct,hard_correct,previous_avg_score,current_elo_rating,question_difficulty_rating,total_answered,student_level
160,2,24,8,16,0.344,43.53,6,4,0,39.19,-19.2,137.0,11,Beginner
51,2,19,11,8,0.566,44.33,5,4,0,66.1,213.4,124.3,49,Beginner
214,1,22,21,1,0.968,37.38,7,8,2,89.48,384.9,-330.4,124,Advanced
327,1,10,1,9,0.124,57.8,3,2,0,62.02,176.7,562.3,32,Beginner
160,1,17,1,16,0.05,58.12,6,2,2,32.19,-19.2,410.9,96,Beginner
478,5,13,7,6,0.568,41.45,4,2,0,56.59,56.7,16.1,38,Beginner
390,3,22,15,7,0.688,28.36,6,4,2,68.97,217.7,114.3,124,Intermediate
257,2,10,8,2,0.784,29.64,3,4,0,92.56,500.6,149.8,92,Intermediate
468,5,29,14,15,0.473,29.86,4,0,0,20.0,-420.5,-372.5,75,Beginner
217,4,13,12,1,0.955,28.16,4,2,0,61.8,145.8,-359.1,41,Intermediate
70,2,20,13,7,0.626,21.05,7,2,0,57.76,74.0,53.4,139,Beginner
18,2,30,21,9,0.705,38.85,4,4,1,37.35,-106.7,-282.6,123,Beginner
470,2,18,16,2,0.908,45.72,6,5,6,98.0,833.4,460.2,69,Advanced
480,4,21,19,2,0.926,34.55,7,7,3,98.0,519.6,133.2,70,Advanced
370,4,30,8,22,0.257,21.57,9,6,1,65.5,89.4,122.0,115,Beginner
52,4,11,4,7,0.386,27.32,2,1,0,21.9,-407.8,-345.3,2,Beginner
147,3,21,10,11,0.472,58.55,7,4,2,88.97,390.9,414.5,118,Intermediate
21,3,21,15,6,0.7,25.19,7,5,0,56.81,117.8,-204.9,118,Intermediate
26,5,25,24,1,0.98,13.04,7,6,0,50.51,120.0,-352.9,112,Intermediate
124,3,22,21,1,0.956,26.45,7,7,2,94.25,390.8,-359.7,64,Advanced
287,4,20,19,1,0.956,31.06,7,7,5,98.0,768.2,40.0,70,Advanced
33,2,21,10,11,0.468,56.97,7,7,2,98.0,478.6,536.2,149,Intermediate
493,3,15,14,1,0.913,23.99,5,4,0,85.2,129.6,-354.8,105,Intermediate
228,1,17,7,10,0.388,59.7,6,5,0,87.85,395.6,476.7,115,Beginner
132,3,29,27,2,0.938,21.3,9,2,1,32.77,-39.1,-380.6,70,Intermediate
259,5,23,19,4,0.841,31.7,8,6,0,86.56,313.3,28.3,84,Intermediate
396,4,24,20,4,0.821,25.85,7,8,5,98.0,578.8,-383.5,57,Advanced
157,5,12,8,4,0.699,31.38,3,3,0,61.87,223.6,80.6,19,Intermediate
24,2,18,11,7,0.638,33.52,6,4,0,90.67,254.8,159.4,121,Intermediate
26,4,14,8,6,0.606,32.97,5,3,0,47.21,120.0,90.1,79,Beginner
426,4,29,24,5,0.822,27.0,9,3,2,43.04,46.7,-249.1,79,Intermediate
56,4,30,8,22,0.26,49.76,10,8,2,84.94,324.7,449.1,93,Beginner
318,4,17,8,9,0.463,54.89,6,6,2,98.0,516.7,494.9,103,Intermediate
193,3,18,17,1,0.944,28.58,6,6,3,94.4,449.3,157.4,129,Advanced
389,2,24,20,4,0.84,42.95,8,7,3,93.39,398.0,134.9,111,Advanced
31,3,13,2,11,0.147,58.0,1,0,1,22.89,-359.5,599.0,122,Beginner
449,2,21,20,1,0.973,32.86,6,2,0,64.89,51.3,-272.3,107,Intermediate
350,4,14,6,8,0.432,56.25,5,3,0,90.29,452.7,463.6,141,Intermediate
225,5,21,19,2,0.893,26.06,7,6,3,88.82,457.3,-349.6,19,Advanced
104,1,25,8,17,0.304,55.67,8,6,3,98.0,399.9,536.3,107,Intermediate
489,4,25,23,2,0.907,21.34,8,3,0,55.98,23.4,-297.8,18,Intermediate
152,3,12,10,2,0.852,21.28,4,3,2,88.32,336.1,-208.7,72,Advanced
246,1,16,7,9,0.421,37.19,5,2,0,38.75,-59.6,18.7,7,Beginner
198,2,17,5,12,0.279,42.53,5,2,1,51.4,-37.1,153.1,62,Beginner
116,5,25,2,23,0.075,67.14,8,6,1,67.63,263.8,560.6,57,Beginner
209,2,16,2,14,0.147,50.89,5,4,2,76.36,243.8,459.9,72,Beginner
76,1,19,19,0,0.98,22.14,6,7,5,98.0,784.7,-281.9,127,Advanced
1,4,14,14,0,0.98,13.25,4,2,0,64.67,137.2,-383.6,46,Intermediate
145,2,17,5,12,0.303,45.17,4,2,0,56.25,0.0,128.3,17,Beginner
57,2,20,18,2,0.907,36.95,7,6,4,97.1,552.6,199.8,22,Advanced
208,1,14,5,9,0.391,42.75,5,1,1,55.61,2.0,48.8,121,Beginner
432,4,12,2,10,0.13,62.78,3,2,0,59.05,88.8,445.4,39,Beginner
82,5,12,1,11,0.05,66.33,4,2,0,57.53,138.6,575.8,57,Beginner
1,5,19,17,2,0.89,31.46,6,4,1,53.14,137.2,-261.8,104,Intermediate
56,1,13,11,2,0.861,40.35,4,5,1,97.58,324.7,185.6,133,Advanced
255,5,10,9,1,0.921,34.32,3,4,1,98.0,507.2,97.6,12,Advanced
138,4,27,17,10,0.621,22.21,9,8,2,82.35,351.9,178.6,116,Intermediate
245,5,30,22,8,0.749,21.63,7,2,1,27.47,-133.8,-284.1,59,Beginner
15,1,20,5,15,0.26,34.6,5,1,0,45.93,-127.8,134.3,78,Beginner
167,5,22,9,13,0.427,49.47,7,3,3,65.0,69.1,154.6,27,Beginner
206,2,13,7,6,0.55,26.4,0,0,0,24.61,-319.3,-362.8,19,Beginner
216,2,11,1,10,0.05,51.43,2,2,0,53.51,40.0,440.7,104,Beginner
276,5,11,10,1,0.888,24.95,4,3,3,98.0,637.0,-385.4,94,Advanced
391,4,14,11,3,0.772,25.86,5,5,2,85.04,416.3,191.2,51,Intermediate
234,3,12,9,3,0.726,37.91,4,4,1,90.36,386.2,193.7,55,Intermediate
421,4,25,9,16,0.346,37.09,8,8,4,89.87,403.0,484.0,79,Intermediate
265,2,26,25,1,0.98,16.87,9,8,4,75.62,234.8,-238.5,66,Advanced
131,5,25,24,1,0.958,27.3,7,4,2,36.02,5.3,-364.8,126,Intermediate
115,1,16,16,0,0.98,16.21,4,6,0,98.0,357.7,-213.4,33,Advanced
162,3,17,9,8,0.542,44.62,5,3,0,82.05,191.1,122.4,80,Intermediate
299,1,17,15,2,0.886,25.22,5,6,4,96.39,555.9,-327.9,98,Advanced
122,3,13,3,10,0.231,66.71,4,4,3,92.8,381.9,595.7,45,Intermediate
458,3,19,18,1,0.963,27.69,6,3,1,46.99,88.9,-372.5,30,Intermediate
240,5,21,20,1,0.954,24.83,6,3,0,79.91,292.4,-216.7,90,Intermediate
432,5,14,8,6,0.565,27.4,4,2,0,41.32,88.8,60.3,60,Beginner
342,4,15,6,9,0.381,57.83,5,4,2,70.97,233.1,405.4,147,Beginner
167,5,19,1,18,0.063,61.06,6,3,0,53.01,69.1,496.8,32,Beginner
115,1,12,4,8,0.293,71.96,4,3,1,95.02,357.7,560.9,86,Beginner
372,3,22,20,2,0.924,36.22,7,8,4,98.0,484.0,125.6,64,Advanced
166,3,17,10,7,0.591,44.02,5,4,1,98.0,497.1,437.8,52,Intermediate
124,1,24,8,16,0.349,57.66,8,8,2,98.0,390.8,541.6,86,Intermediate
466,3,25,22,3,0.896,27.85,8,8,5,98.0,816.4,-236.8,116,Advanced
242,1,17,11,6,0.632,38.61,6,4,0,70.91,178.1,30.7,45,Intermediate
25,4,17,3,14,0.153,64.91,6,3,1,64.24,111.7,453.2,93,Beginner
248,2,21,17,4,0.8,24.4,6,3,2,54.59,140.3,-272.2,126,Intermediate
231,5,10,10,0,0.98,20.47,3,4,3,98.0,719.7,116.6,146,Advanced
432,2,14,7,7,0.467,21.17,5,2,0,64.4,88.8,56.5,94,Beginner
356,4,12,12,0,0.98,24.44,4,4,2,98.0,540.9,182.6,24,Advanced
96,4,15,14,1,0.922,20.76,5,5,1,68.98,372.3,-329.0,127,Intermediate
76,5,22,22,0,0.98,37.95,7,8,6,98.0,784.7,71.9,149,Advanced
302,2,15,2,13,0.104,66.53,5,4,0,68.95,109.0,457.9,143,Beginner
24,2,20,19,1,0.932,31.62,7,5,3,75.36,254.8,-258.5,105,Advanced
160,4,24,8,16,0.328,51.25,7,2,1,44.07,-19.2,155.7,18,Beginner
70,1,24,20,4,0.852,22.09,6,6,0,46.51,74.0,-202.8,93,Intermediate
11,3,21,20,1,0.945,14.29,7,6,5,93.4,548.8,-209.2,28,Advanced
460,2,22,3,19,0.134,51.19,7,8,3,77.47,262.4,547.4,115,Beginner
45,5,19,16,3,0.835,18.4,6,6,4,97.58,494.6,176.0,8,Advanced
5,3,20,15,5,0.773,23.71,7,2,0,56.96,89.5,13.0,23,Intermediate
467,4,26,22,4,0.833,21.36,8,7,2,87.2,249.7,-345.0,105,Intermediate
95,5,19,5,14,0.243,55.45,6,5,1,79.36,394.1,519.2,39,Beginner
409,1,17,15,2,0.903,28.18,3,1,0,47.58,3.4,-260.3,14,Intermediate
16,4,30,4,26,0.127,54.25,7,3,1,49.16,-144.0,513.5,18,Beginner
77,4,29,26,3,0.885,28.88,9,7,1,66.09,185.9,-370.5,46,Intermediate
56,3,28,23,5,0.827,20.21,10,6,1,83.0,324.7,-216.2,74,Intermediate
354,1,27,5,22,0.204,54.43,9,4,0,54.29,56.9,412.2,108,Beginner
311,3,18,16,2,0.877,17.13,6,6,2,98.0,441.6,-274.2,77,Advanced
238,1,30,9,21,0.3,49.29,8,2,3,37.86,43.0,162.5,64,Beginner
121,5,23,22,1,0.957,25.05,6,6,0,79.41,310.4,-370.8,136,Intermediate
45,1,28,14,14,0.493,52.15,10,8,5,98.0,494.6,446.7,117,Intermediate
285,1,10,1,9,0.117,46.65,0,1,0,31.93,-100.9,402.9,67,Beginner
116,1,12,2,10,0.142,60.93,4,3,1,79.13,263.8,578.4,150,Beginner
296,2,10,9,1,0.888,28.91,3,4,2,98.0,444.3,-295.7,108,Advanced
344,1,30,3,27,0.102,39.07,7,5,1,65.13,115.2,406.3,55,Beginner
425,4,16,2,14,0.141,63.68,5,0,0,33.93,-303.1,411.4,61,Beginner
247,1,10,9,1,0.93,16.15,3,3,0,69.63,231.0,-372.0,12,Intermediate
3,4,25,24,1,0.98,26.38,8,9,6,98.0,480.7,-388.5,120,Advanced
141,3,26,6,20,0.22,67.82,9,6,1,81.29,274.8,493.8,91,Beginner
427,2,29,18,11,0.634,35.06,9,2,0,40.91,-72.1,-269.4,18,Beginner
267,3,22,16,6,0.721,23.23,7,7,0,81.82,227.6,105.5,23,Intermediate
310,1,24,3,21,0.125,60.84,5,3,0,41.38,-109.3,599.7,16,Beginner
229,3,22,22,0,0.98,34.14,7,5,0,58.2,178.1,-237.8,24,Intermediate
82,3,24,12,12,0.487,27.01,8,6,0,69.86,138.6,53.8,49,Beginner
449,4,20,2,18,0.081,40.94,7,3,0,51.14,51.3,196.9,114,Beginner
387,1,10,10,0,0.98,22.18,3,3,1,98.0,541.1,-375.9,150,Advanced
498,1,13,1,12,0.053,63.64,4,2,2,64.21,162.0,553.2,64,Beginner
428,1,29,12,17,0.397,22.29,7,1,0,24.03,-318.5,-316.5,81,Beginner
146,5,11,11,0,0.958,30.89,4,3,2,98.0,897.6,45.9,81,Advanced
128,2,11,2,9,0.144,54.55,4,2,0,79.21,304.9,573.5,98,Beginner
125,2,26,22,4,0.861,24.82,9,9,8,98.0,931.9,-289.0,104,Advanced
460,1,29,5,24,0.156,56.71,10,6,0,59.86,262.4,548.3,15,Beginner
279,2,19,17,2,0.915,30.45,6,3,0,51.76,74.4,-263.5,87,Intermediate
228,3,12,11,1,0.909,26.44,4,4,3,81.98,395.6,20.7,59,Advanced
485,5,22,20,2,0.927,35.62,7,2,0,55.11,26.2,-385.3,122,Intermediate
302,4,10,5,5,0.465,46.56,3,2,0,60.05,109.0,155.5,140,Beginner
455,5,17,1,16,0.05,51.63,6,2,1,50.92,81.9,481.0,53,Beginner
493,1,21,3,18,0.14,64.36,7,4,0,64.18,129.6,439.7,86,Beginner
40,3,28,6,22,0.218,56.53,8,3,1,71.03,215.7,455.0,39,Beginner
181,3,12,11,1,0.92,31.68,4,4,4,95.27,655.9,157.7,9,Advanced
368,1,22,1,21,0.05,64.74,7,2,0,67.85,89.9,520.0,22,Beginner
407,3,10,9,1,0.898,22.73,3,4,1,98.0,660.5,146.2,128,Advanced
75,3,19,3,16,0.16,44.78,6,2,0,66.64,185.4,448.2,49,Beginner
160,1,24,9,15,0.363,41.31,6,3,1,50.9,-19.2,128.9,16,Beginner
275,5,10,4,6,0.361,50.33,3,3,1,77.67,302.7,489.8,36,Beginner
400,4,25,21,4,0.843,43.0,6,2,0,30.81,-63.6,-255.1,93,Beginner
57,5,30,23,7,0.777,27.58,10,9,6,98.0,552.6,196.4,64,Advanced
301,1,16,9,7,0.579,46.77,5,6,3,98.0,563.8,460.1,23,Intermediate
149,1,25,15,10,0.603,33.31,7,2,0,34.28,-232.5,-272.5,71,Beginner
109,5,21,21,0,0.98,33.52,7,6,2,84.39,366.7,-301.3,131,Advanced
258,5,29,14,15,0.483,45.11,10,10,6,98.0,605.8,570.8,70,Intermediate
208,4,22,10,12,0.459,24.08,7,3,1,39.23,2.0,39.7,146,Beginner
318,2,26,23,3,0.871,34.66,9,8,6,98.0,516.7,-330.8,56,Advanced
159,2,13,13,0,0.969,25.46,4,5,2,98.0,603.7,-254.6,39,Advanced
412,4,15,10,5,0.646,40.43,5,4,0,73.77,287.8,148.4,89,Intermediate
40,5,19,12,7,0.614,42.22,6,5,1,78.86,215.7,144.3,128,Intermediate
431,4,28,1,27,0.05,69.2,4,3,0,37.76,-146.7,596.8,122,Beginner
15,3,23,1,22,0.05,59.43,7,1,0,38.89,-127.8,599.2,136,Beginner
368,5,14,8,6,0.583,37.35,5,3,0,53.23,89.9,185.3,9,Beginner
174,2,28,25,3,0.877,26.8,10,9,5,98.0,747.2,413.6,114,Advanced
192,1,22,22,0,0.98,18.7,6,4,0,84.04,185.8,-211.2,5,Advanced
10,2,18,4,14,0.247,60.56,6,3,1,79.09,276.9,590.5,117,Beginner
352,3,18,15,3,0.822,20.24,6,5,1,71.72,172.7,-294.4,40,Intermediate
83,4,24,23,1,0.975,16.91,8,8,7,98.0,574.7,-203.7,106,Advanced
330,4,28,24,4,0.859,40.58,10,9,8,98.0,1040.4,438.0,59,Advanced
363,4,20,7,13,0.343,59.91,6,5,0,82.29,333.5,430.5,11,Beginner
423,2,27,22,5,0.818,24.51,9,6,4,75.63,269.4,-261.0,104,Intermediate
355,4,24,13,11,0.535,24.86,8,5,0,50.21,172.1,68.5,54,Beginner
151,1,11,10,1,0.89,35.83,4,3,3,98.0,621.4,57.7,24,Advanced
370,5,26,23,3,0.902,19.65,9,5,1,51.49,89.4,-389.6,47,Intermediate
413,3,21,20,1,0.937,35.54,6,4,0,70.25,148.1,-312.4,28,Intermediate
159,5,21,18,3,0.877,23.06,7,7,3,98.0,603.7,-398.0,32,Advanced
63,5,22,20,2,0.909,31.53,7,6,4,98.0,521.6,142.3,66,Advanced
446,1,11,10,1,0.925,40.56,4,3,1,85.42,376.5,81.3,69,Advanced
74,1,29,5,24,0.176,30.73,8,0,0,39.03,-263.4,28.8,50,Beginner
297,5,28,25,3,0.887,18.59,8,6,0,48.67,0.5,-366.4,40,Intermediate
119,3,30,18,12,0.591,48.51,10,9,5,98.0,590.1,543.1,124,Intermediate
64,1,22,8,14,0.344,39.89,7,4,0,78.32,157.9,196.4,79,Beginner
389,4,15,8,7,0.535,66.78,4,4,1,82.46,398.0,420.2,35,Intermediate
72,5,22,19,3,0.866,18.68,7,8,6,98.0,680.8,-243.1,73,Advanced
336,4,15,9,6,0.629,24.8,4,2,0,59.48,51.7,37.3,150,Beginner
347,2,20,2,18,0.104,53.5,7,2,0,54.66,14.3,541.4,2,Beginner
31,2,26,13,13,0.494,35.44,1,1,0,20.0,-359.5,-327.8,139,Beginner
87,2,13,13,0,0.98,28.34,4,5,0,81.59,323.4,-210.1,20,Advanced
398,3,19,18,1,0.95,19.95,6,7,3,98.0,469.5,-267.8,38,Advanced
254,3,20,15,5,0.738,27.87,6,2,0,50.55,-8.6,-242.2,89,Intermediate
61,2,29,26,3,0.884,38.84,9,10,5,98.0,706.5,9.1,33,Advanced
496,1,21,21,0,0.98,25.15,7,7,5,98.0,629.5,-353.7,147,Advanced
133,1,17,16,1,0.957,27.15,6,6,4,98.0,629.9,-335.7,111,Advanced
3,5,18,15,3,0.852,39.63,6,5,1,98.0,480.7,32.5,87,Advanced
463,5,16,14,2,0.874,22.03,4,0,0,36.55,-109.7,-395.1,59,Intermediate
9,1,13,6,7,0.494,33.36,4,1,0,71.54,126.8,147.5,140,Beginner
277,2,24,1,23,0.05,57.85,5,2,1,21.71,-270.4,572.6,54,Beginner
497,3,26,23,3,0.887,21.2,9,8,1,64.53,257.3,-277.9,149,Intermediate
289,3,14,14,0,0.98,12.15,5,5,1,71.6,242.3,-340.9,149,Advanced
293,5,19,19,0,0.98,25.87,6,7,5,98.0,987.5,-255.2,103,Advanced
195,4,25,24,1,0.973,26.42,8,8,3,95.66,426.6,-370.8,105,Advanced
64,4,24,13,11,0.544,35.55,8,5,1,63.5,157.9,130.4,89,Beginner
287,4,11,10,1,0.895,26.63,4,3,4,98.0,768.2,-379.8,143,Advanced
449,4,10,9,1,0.866,28.82,3,2,0,63.25,51.3,-227.3,87,Intermediate
46,5,11,1,10,0.05,50.5,2,2,0,65.83,39.5,534.3,142,Beginner
441,5,20,4,16,0.182,59.26,7,5,2,92.69,403.5,575.1,31,Beginner
208,3,29,27,2,0.929,30.6,7,4,0,58.88,2.0,-299.9,65,Intermediate
269,1,11,10,1,0.878,13.72,3,3,1,69.34,207.6,-360.0,25,Intermediate
83,5,24,19,5,0.795,40.09,8,8,4,94.97,574.7,130.2,1,Advanced
311,2,25,13,12,0.533,42.3,8,8,5,84.73,441.6,482.6,45,Intermediate
92,2,30,2,28,0.05,49.1,8,2,2,24.78,-236.6,456.3,141,Beginner
137,1,22,20,2,0.923,26.31,7,4,1,78.76,223.9,-367.4,50,Intermediate
361,4,30,26,4,0.873,28.64,10,10,8,98.0,767.8,-265.3,124,Advanced
26,1,19,11,8,0.594,36.41,6,3,0,71.49,120.0,16.4,42,Intermediate
224,5,15,3,12,0.214,63.6,5,4,1,69.98,53.3,535.1,103,Beginner
298,2,30,2,28,0.05,56.4,3,0,0,20.0,-282.9,541.1,29,Beginner
67,1,20,20,0,0.975,25.66,7,6,2,98.0,314.9,-390.4,73,Advanced
148,4,16,15,1,0.962,25.92,5,4,2,83.31,463.9,69.9,114,Advanced
172,2,23,21,2,0.905,26.12,7,6,3,98.0,529.1,-320.8,133,Advanced
332,2,18,3,15,0.178,57.72,6,6,1,60.82,110.9,488.1,56,Beginner
489,1,25,2,23,0.076,57.78,7,3,0,50.48,23.4,577.5,88,Beginner
419,4,25,6,19,0.259,41.39,6,3,1,42.35,-75.8,158.1,88,Beginner
95,2,10,9,1,0.899,11.93,2,4,1,83.01,394.1,-233.1,68,Advanced
10,4,21,18,3,0.86,33.0,6,7,2,89.7,276.9,3.1,60,Advanced
26,2,27,14,13,0.533,37.85,9,7,1,56.47,120.0,96.5,140,Beginner
298,3,23,3,20,0.129,45.51,2,1,0,20.0,-282.9,587.3,66,Beginner
79,3,25,23,2,0.912,36.24,8,9,7,98.0,817.9,165.4,111,Advanced
116,3,30,9,21,0.307,57.79,10,8,2,70.54,263.8,546.3,64,Beginner
424,5,17,17,0,0.974,18.34,6,6,2,86.57,421.7,-225.8,81,Advanced
437,1,24,23,1,0.941,17.72,8,7,6,91.43,475.7,-344.2,87,Advanced
420,2,10,6,4,0.595,26.16,3,2,0,35.87,-127.2,-206.7,30,Beginner
127,4,13,12,1,0.95,18.38,4,5,2,98.0,692.0,-214.4,35,Advanced
310,5,24,17,7,0.698,23.06,8,1,0,51.83,-109.3,-293.1,103,Beginner
306,3,14,6,8,0.463,53.08,5,1,0,61.97,131.9,190.5,148,Beginner
93,1,26,25,1,0.949,27.5,8,6,2,96.43,434.3,-378.1,102,Advanced
277,5,28,18,10,0.653,46.95,5,0,1,29.86,-270.4,-281.9,91,Beginner
263,4,28,26,2,0.92,26.48,10,4,0,98.0,340.7,-259.9,150,Advanced
199,3,11,10,1,0.942,28.95,4,3,3,98.0,684.1,-319.2,105,Advanced
376,2,16,5,11,0.307,45.77,5,6,1,81.98,339.7,457.3,133,Beginner
339,4,20,11,9,0.536,48.67,7,6,1,77.96,365.4,432.4,52,Intermediate
267,2,10,8,2,0.849,24.33,3,3,2,75.46,227.6,-394.4,122,Intermediate
363,2,29,8,21,0.268,59.62,9,7,2,91.85,333.5,513.9,130,Beginner
382,4,30,28,2,0.924,40.91,10,10,10,98.0,827.3,442.4,124,Advanced
284,2,26,1,25,0.05,60.45,9,3,0,37.59,-129.3,482.7,56,Beginner
134,5,15,15,0,0.98,33.73,5,5,4,98.0,661.7,184.1,112,Advanced
380,3,12,10,2,0.863,23.18,4,4,1,56.55,215.1,-228.6,126,Intermediate
359,3,27,9,18,0.332,37.31,8,4,0,50.51,-6.7,116.7,90,Beginner
492,4,25,23,2,0.926,37.7,8,9,5,98.0,676.5,426.5,35,Advanced
75,4,29,4,25,0.122,64.01,8,8,1,68.18,185.4,488.9,28,Beginner
210,3,18,6,12,0.358,40.04,6,3,1,66.41,74.2,183.3,126,Beginner
463,2,13,10,3,0.787,29.7,4,2,0,48.28,-109.7,-362.9,28,Intermediate
258,5,28,16,12,0.589,49.16,10,8,9,98.0,605.8,540.6,143,Advanced
472,4,12,11,1,0.924,51.69,4,4,3,98.0,799.3,500.5,89,Advanced
7,1,22,17,5,0.785,18.88,7,8,1,91.58,412.3,155.8,31,Intermediate
18,4,19,1,18,0.05,45.52,4,2,0,23.11,-106.7,140.1,32,Beginner
399,5,21,11,10,0.518,25.11,6,4,1,53.56,50.6,36.3,6,Beginner
180,3,18,10,8,0.557,40.61,6,2,2,62.1,203.5,166.6,90,Intermediate
261,5,10,8,2,0.846,29.23,3,3,0,88.08,370.1,92.4,124,Intermediate
215,2,23,1,22,0.05,49.12,7,1,1,50.21,-52.5,524.9,111,Beginner
204,2,15,13,2,0.89,42.61,5,4,4,98.0,967.8,438.5,88,Advanced
470,3,12,11,1,0.933,31.07,4,4,2,98.0,833.4,131.3,89,Advanced
48,1,18,9,9,0.488,37.93,5,0,1,54.01,21.4,117.7,37,Beginner
387,1,16,15,1,0.947,24.29,5,5,4,98.0,541.1,3.4,124,Advanced
445,3,25,23,2,0.924,27.32,7,3,2,33.09,4.7,-338.6,81,Intermediate
329,1,17,15,2,0.873,33.23,6,3,0,64.04,121.7,-374.6,126,Intermediate
198,1,20,15,5,0.752,25.9,5,1,0,41.94,-37.1,-249.0,148,Beginner
81,3,20,13,7,0.645,38.63,6,4,1,69.49,229.0,68.9,132,Intermediate
342,2,27,26,1,0.98,24.83,9,7,1,72.47,233.1,-242.0,142,Intermediate
235,1,12,10,2,0.832,38.96,4,3,3,98.0,619.9,138.0,113,Advanced
75,3,10,2,8,0.188,53.92,3,4,0,73.36,185.4,470.9,47,Beginner
180,2,28,27,1,0.974,20.24,10,8,2,68.41,203.5,-319.2,44,Intermediate
481,4,16,14,2,0.873,25.36,5,6,3,81.73,490.2,183.4,104,Advanced
133,3,25,14,11,0.576,44.14,8,9,6,98.0,629.9,448.3,37,Intermediate
90,1,22,17,5,0.782,24.44,7,7,3,98.0,563.7,131.8,77,Advanced
341,4,26,25,1,0.958,34.73,9,7,3,70.47,253.2,-302.4,105,Advanced
100,5,23,10,13,0.432,30.68,8,4,0,60.78,103.9,106.2,43,Beginner
460,4,15,9,6,0.613,30.51,5,2,1,85.98,262.4,148.3,17,Intermediate
430,1,20,1,19,0.05,44.91,0,0,1,20.0,-422.8,6.8,22,Beginner
492,3,16,14,2,0.876,33.2,5,6,4,98.0,676.5,-398.4,105,Advanced
457,1,18,15,3,0.814,37.07,6,6,4,98.0,556.4,175.6,20,Advanced
122,1,21,18,3,0.874,35.25,7,4,1,94.34,381.9,45.1,119,Advanced
107,1,11,9,2,0.786,24.88,4,2,2,73.26,119.9,-303.6,4,Intermediate
172,5,10,9,1,0.877,29.4,3,4,2,98.0,529.1,122.4,116,Advanced
235,5,24,22,2,0.903,38.98,8,8,4,98.0,619.9,-278.8,96,Advanced
440,3,11,10,1,0.948,36.73,4,2,1,66.93,341.0,-239.1,40,Intermediate
367,5,28,7,21,0.254,64.05,10,8,1,49.75,123.8,531.9,41,Beginner
323,3,23,20,3,0.881,32.65,8,6,5,98.0,497.7,-349.9,79,Advanced
440,1,26,19,7,0.733,41.97,9,8,2,89.33,341.0,189.9,88,Intermediate
323,5,19,18,1,0.924,20.64,6,6,4,96.67,497.7,98.4,126,Advanced
190,4,24,24,0,0.98,24.62,8,8,5,98.0,612.2,-340.3,114,Advanced
207,4,13,10,3,0.737,54.48,4,4,2,98.0,636.0,443.8,78,Advanced
259,1,23,22,1,0.939,32.91,8,7,2,82.86,313.3,27.4,1,Advanced
45,5,16,16,0,0.98,24.45,5,6,2,80.95,494.6,-364.8,139,Advanced
371,1,26,3,23,0.099,70.07,2,0,1,34.85,-188.7,526.0,67,Beginner
327,1,17,1,16,0.05,60.55,6,4,1,67.93,176.7,519.1,128,Beginner
366,1,26,3,23,0.104,64.02,7,6,2,66.05,140.7,527.9,41,Beginner
267,5,28,26,2,0.914,27.52,10,8,1,71.77,227.6,-363.9,56,Intermediate
392,5,10,9,1,0.89,28.69,3,3,1,70.86,319.2,-275.6,93,Intermediate
475,1,11,3,8,0.285,45.88,4,1,0,44.55,33.4,157.4,110,Beginner
285,3,17,13,4,0.753,37.48,3,1,0,52.1,-100.9,-297.9,22,Intermediate
223,3,21,21,0,0.98,34.91,7,6,3,69.26,244.0,-323.3,120,Advanced
53,3,28,5,23,0.193,51.45,9,4,1,65.02,85.6,424.2,86,Beginner
390,2,19,19,0,0.98,27.51,6,2,1,63.12,217.7,-271.3,123,Intermediate
452,1,27,26,1,0.97,33.8,9,7,2,77.24,273.6,-239.3,88,Advanced
350,1,25,24,1,0.954,23.98,8,7,1,91.74,452.7,-241.4,83,Advanced
433,5,24,9,15,0.376,28.16,7,1,0,47.76,0.6,71.6,96,Beginner
431,4,29,5,24,0.184,35.27,6,1,1,32.61,-146.7,93.0,76,Beginner
400,5,16,1,15,0.05,51.16,4,5,0,55.19,-63.6,455.2,16,Beginner
252,5,24,22,2,0.92,21.69,8,6,2,94.79,293.7,-373.4,51,Advanced
50,2,26,25,1,0.975,19.68,9,9,8,98.0,913.2,-208.7,147,Advanced
2,1,30,21,9,0.69,40.64,9,5,0,57.96,112.6,54.9,38,Intermediate
103,4,14,2,12,0.111,40.42,4,1,0,20.0,-270.5,72.9,66,Beginner
216,2,26,7,19,0.257,51.34,8,6,0,42.81,40.0,176.0,33,Beginner
372,4,14,8,6,0.57,41.95,5,5,2,98.0,484.0,482.7,69,Intermediate
228,5,30,20,10,0.654,30.84,10,10,7,77.81,395.6,160.5,117,Intermediate
12,5,21,12,9,0.592,35.31,5,5,0,53.34,68.6,55.1,108,Beginner
106,2,28,3,25,0.107,59.72,9,8,3,73.0,217.5,450.8,16,Beginner
490,3,21,8,13,0.386,43.89,1,0,0,20.0,-500.0,-384.7,139,Beginner
495,4,11,8,3,0.759,41.82,4,3,3,98.0,742.8,510.1,96,Advanced
189,2,17,17,0,0.972,34.5,6,6,3,98.0,592.1,75.5,103,Advanced
403,3,22,22,0,0.98,17.8,6,7,3,93.26,485.9,107.0,116,Advanced
360,2,22,3,19,0.15,62.32,7,7,0,80.33,282.6,513.9,101,Beginner
466,3,21,18,3,0.88,17.09,6,7,7,98.0,816.4,45.1,132,Advanced
